transaction_id,amount,transaction_time,merchant_category,distance_from_home,is_fraud
TXN03483,53.75,6,2,0.65,0
TXN03484,28.61,14,4,30.99,0
TXN03485,34.02,7,2,3.62,0
TXN03486,16.41,11,2,7.15,0
TXN03487,9.34,15,1,0.06,0
TXN03488,36.45,11,5,11.87,0
TXN03489,19.44,1,4,15.22,0
TXN03490,1.78,17,3,1.62,0
TXN03491,13.83,14,2,20.49,0
TXN03492,176.44,4,3,46.16,0
TXN03493,76.21,21,2,2.45,0
TXN03494,8.35,3,4,9.3,0
TXN03495,62.12,17,1,11.44,0
TXN03496,22.5,8,3,4.69,0
TXN03497,16.88,14,2,4.91,0
TXN03498,25.19,1,4,6.12,0
TXN03499,2.28,22,2,0.66,0
TXN03500,13.83,4,2,16.32,0
TXN03501,309.02,1,2,497.92,1
TXN03502,54.3,20,4,7.17,0
TXN03503,64.29,6,4,2.07,0
TXN03504,54.2,21,3,31.36,0
TXN03505,12.25,18,2,3.88,0
TXN03506,229.13,20,3,5.67,0
TXN03507,32.56,17,5,5.54,0
TXN03508,47.33,21,5,18.46,0
TXN03509,53.23,4,4,0.16,0
TXN03510,45.78,22,5,9.57,0
TXN03511,281.29,3,5,201.62,1
TXN03512,9.09,20,5,10.84,0
TXN03513,64.85,14,4,0.93,0
TXN03514,538.86,4,4,97.86,1
TXN03515,47.52,12,4,13.23,0
TXN03516,28.04,20,3,1.22,0
TXN03517,1269.27,21,2,458.09,1
TXN03518,1119.63,1,5,408.23,1
TXN03519,55.96,21,5,23.09,0
TXN03520,8.01,13,1,7.93,0
TXN03521,35.12,7,3,7.01,0
TXN03522,9.82,10,5,1.04,0
TXN03523,43.41,20,3,16.19,0
TXN03524,124.3,19,3,0.75,0
TXN03525,51.33,13,3,29.55,0
TXN03526,64.09,7,3,10.18,0
TXN03527,25.52,17,2,6.84,0
TXN03528,17.09,5,4,10.48,0
TXN03529,32.53,2,4,4.92,0
TXN03530,86.93,7,3,9.25,0
TXN03531,113.94,13,4,1.65,0
TXN03532,10.57,7,1,12.25,0
TXN03533,215.75,7,1,1.45,0
TXN03534,9.46,8,4,13.3,0
TXN03535,99.18,19,3,5.44,0
TXN03536,6.08,8,1,9.15,0
TXN03537,5.11,18,2,0.29,0
TXN03538,4.32,3,3,12.69,0
TXN03539,13.12,23,5,13.72,0
TXN03540,26.88,1,4,14.44,0
TXN03541,241.96,16,5,5.29,0
TXN03542,10.05,17,5,11.82,0
TXN03543,125.47,11,1,0.49,0
TXN03544,4.15,19,2,2.66,0
TXN03545,67.59,12,2,2.84,0
TXN03546,806.25,2,5,216.6,1
TXN03547,91.37,16,5,3.88,0
TXN03548,6.44,20,2,0.99,0
TXN03549,1223.88,4,4,186.57,1
TXN03550,73.05,20,5,2.82,0
TXN03551,66.25,15,5,2.91,0
TXN03552,24.4,21,3,1.9,0
TXN03553,58.4,11,3,2.58,0
TXN03554,219.36,8,2,1.26,0
TXN03555,15.43,12,4,4.95,0
TXN03556,17.71,18,1,1.15,0
TXN03557,70.73,0,2,2.26,0
TXN03558,79.5,10,2,6.47,0
TXN03559,3.56,13,2,5.74,0
TXN03560,5.85,21,1,15.07,0
TXN03561,3.9,11,2,18.16,0
TXN03562,48.47,4,4,0.21,0
TXN03563,2.6,2,5,16.68,0
TXN03564,89.17,9,2,2.46,0
TXN03565,25.82,22,2,33.18,0
TXN03566,134.57,18,2,13.25,0
TXN03567,151.67,4,3,0.06,0
TXN03568,2.51,13,5,14.39,0
TXN03569,23.87,13,2,7.26,0
TXN03570,5.98,6,4,4.65,0
TXN03571,2.43,14,1,1.9,0
TXN03572,3.8,4,4,18.14,0
TXN03573,24.37,7,2,3.94,0
TXN03574,9.17,18,5,5.45,0
TXN03575,48.5,19,3,9.88,0
TXN03576,137.86,16,2,17.31,0
TXN03577,45.17,2,5,17.18,0
TXN03578,22.0,17,2,1.96,0
TXN03579,130.13,22,5,1.57,0
TXN03580,7.43,20,4,0.0,0
TXN03581,1.92,0,1,0.37,0
TXN03582,207.82,18,2,4.45,0
TXN03583,18.32,16,5,9.18,0
TXN03584,34.79,12,3,13.86,0
TXN03585,17.11,6,4,5.71,0
TXN03586,41.9,7,1,11.92,0
TXN03587,3.71,23,3,2.71,0
TXN03588,20.55,21,3,9.08,0
TXN03589,17.94,17,4,0.57,0
TXN03590,1.13,3,5,40.41,0
TXN03591,1022.78,5,3,151.42,1
TXN03592,18.23,11,1,69.17,0
TXN03593,20.15,21,2,15.76,0
TXN03594,46.87,22,4,1.91,0
TXN03595,24.36,11,4,10.69,0
TXN03596,126.57,17,3,2.14,0
TXN03597,16.79,9,1,8.48,0
TXN03598,31.35,14,3,5.97,0
TXN03599,17.32,0,5,6.51,0
TXN03600,39.57,0,3,5.29,0
TXN03601,575.97,2,3,414.22,1
TXN03602,49.98,16,2,4.07,0
TXN03603,161.75,20,2,5.12,0
TXN03604,37.85,19,5,13.09,0
TXN03605,38.89,22,3,12.47,0
TXN03606,107.85,0,1,0.78,0
TXN03607,159.92,20,1,23.78,0
TXN03608,49.99,1,2,3.51,0
TXN03609,35.82,13,1,15.83,0
TXN03610,165.49,16,2,3.12,0
TXN03611,5.18,1,3,1.05,0
TXN03612,42.24,17,4,38.38,0
TXN03613,24.5,17,4,6.81,0
TXN03614,104.57,14,4,0.11,0
TXN03615,109.71,22,2,18.82,0
TXN03616,100.71,4,1,8.54,0
TXN03617,84.86,7,4,8.05,0
TXN03618,172.55,9,2,14.47,0
TXN03619,14.98,18,3,0.58,0
TXN03620,36.31,14,5,2.4,0
TXN03621,28.79,1,4,4.44,0
TXN03622,30.04,19,3,3.93,0
TXN03623,42.62,13,4,4.13,0
TXN03624,54.64,21,3,9.72,0
TXN03625,4.36,7,5,23.17,0
TXN03626,62.11,11,1,11.45,0
TXN03627,12.57,11,1,17.69,0
TXN03628,60.45,12,5,2.1,0
TXN03629,824.09,5,5,107.99,1
TXN03630,7.39,16,2,8.43,0
TXN03631,39.15,14,5,0.28,0
TXN03632,87.82,17,4,0.63,0
TXN03633,14.53,2,5,21.49,0
TXN03634,146.53,8,5,16.87,0
TXN03635,20.52,12,1,10.01,0
TXN03636,3.69,16,2,1.88,0
TXN03637,4.37,7,1,0.8,0
TXN03638,626.84,1,1,401.55,1
TXN03639,40.18,21,3,25.33,0
TXN03640,137.6,18,2,20.22,0
TXN03641,23.82,8,2,15.59,0
TXN03642,84.56,23,2,2.7,0
TXN03643,105.71,2,3,9.61,0
TXN03644,262.99,8,5,18.75,0
TXN03645,27.78,11,5,3.88,0
TXN03646,73.1,6,4,37.8,0
TXN03647,44.63,9,2,30.64,0
TXN03648,57.25,17,3,0.04,0
TXN03649,3.04,1,1,11.39,0
TXN03650,16.07,5,1,3.9,0
TXN03651,16.08,2,5,5.87,0
TXN03652,51.32,0,4,5.58,0
TXN03653,52.24,7,5,24.28,0
TXN03654,10.61,17,2,10.75,0
TXN03655,9.16,7,3,3.99,0
TXN03656,8.56,18,4,12.21,0
TXN03657,25.3,3,5,3.23,0
TXN03658,80.62,12,4,12.29,0
TXN03659,184.79,20,2,14.83,0
TXN03660,5.58,7,5,3.13,0
TXN03661,38.71,16,2,7.86,0
TXN03662,151.34,14,2,3.15,0
TXN03663,60.0,7,4,4.41,0
TXN03664,11.62,14,5,0.04,0
TXN03665,22.0,21,1,3.21,0
TXN03666,15.58,19,5,19.84,0
TXN03667,83.98,23,2,1.79,0
TXN03668,3.8,23,5,6.19,0
TXN03669,12.46,1,4,2.24,0
TXN03670,75.42,9,1,4.9,0
TXN03671,120.87,6,5,1.91,0
TXN03672,892.32,2,1,207.63,1
TXN03673,40.09,7,3,26.95,0
TXN03674,8.94,2,2,24.24,0
TXN03675,35.81,6,4,1.88,0
TXN03676,42.6,22,4,2.26,0
TXN03677,56.17,7,2,5.31,0
TXN03678,54.04,21,4,27.78,0
TXN03679,1.21,10,5,6.19,0
TXN03680,32.98,5,3,1.19,0
TXN03681,65.87,22,1,25.85,0
TXN03682,85.77,11,5,5.69,0
TXN03683,5.33,21,2,6.35,0
TXN03684,1153.16,5,4,194.89,1
TXN03685,72.03,18,2,7.86,0
TXN03686,82.55,14,2,23.86,0
TXN03687,4.01,9,5,8.25,0
TXN03688,54.99,12,3,12.94,0
TXN03689,79.1,23,5,9.86,0
TXN03690,41.31,4,4,2.07,0
TXN03691,22.64,8,1,20.25,0
TXN03692,133.5,4,5,0.69,0
TXN03693,28.38,5,3,3.65,0
TXN03694,23.74,14,4,17.23,0
TXN03695,5.22,15,4,33.91,0
TXN03696,965.63,2,5,99.21,1
TXN03697,19.29,6,2,2.64,0
TXN03698,40.03,21,3,1.61,0
TXN03699,97.67,8,1,9.98,0
TXN03700,5.1,17,2,2.35,0
TXN03701,1117.2,5,2,171.86,1
TXN03702,7.31,17,2,0.06,0
TXN03703,25.56,0,4,8.45,0
TXN03704,15.42,17,4,0.48,0
TXN03705,29.31,1,1,2.33,0
TXN03706,29.37,23,1,3.17,0
TXN03707,25.23,11,1,2.68,0
TXN03708,6.29,13,1,5.09,0
TXN03709,21.71,6,5,1.86,0
TXN03710,44.47,6,4,3.79,0
TXN03711,237.0,10,2,2.38,0
TXN03712,458.79,22,2,386.42,1
TXN03713,20.69,7,2,12.62,0
TXN03714,44.52,2,3,0.22,0
TXN03715,68.1,11,4,10.27,0
TXN03716,175.29,14,2,18.98,0
TXN03717,135.64,17,4,1.55,0
TXN03718,116.87,5,3,4.35,0
TXN03719,24.54,19,5,15.61,0
TXN03720,82.01,7,5,5.18,0
TXN03721,18.23,21,2,7.6,0
TXN03722,7.07,22,2,0.64,0
TXN03723,53.83,7,1,4.77,0
TXN03724,92.05,9,5,8.44,0
TXN03725,53.27,5,1,18.04,0
TXN03726,48.83,13,4,7.79,0
TXN03727,132.05,10,4,1.52,0
TXN03728,57.79,20,5,10.12,0
TXN03729,35.67,23,3,2.2,0
TXN03730,33.66,12,2,8.36,0
TXN03731,58.21,8,3,8.47,0
TXN03732,30.65,3,2,0.52,0
TXN03733,34.99,8,3,3.95,0
TXN03734,163.1,14,5,3.73,0
TXN03735,36.66,16,1,5.39,0
TXN03736,69.1,23,5,25.41,0
TXN03737,19.27,1,3,4.85,0
TXN03738,3.85,8,4,8.33,0
TXN03739,789.59,18,2,277.97,1
TXN03740,116.73,12,3,20.24,0
TXN03741,52.68,14,1,11.28,0
TXN03742,14.12,17,3,3.53,0
TXN03743,15.88,4,5,4.4,0
TXN03744,24.29,3,5,10.56,0
TXN03745,67.88,7,5,8.88,0
TXN03746,39.52,1,1,9.66,0
TXN03747,31.62,14,1,22.96,0
TXN03748,176.2,4,1,0.88,0
TXN03749,9.76,9,2,5.65,0
TXN03750,30.53,12,4,20.93,0
TXN03751,61.33,20,2,0.66,0
TXN03752,21.05,5,1,27.81,0
TXN03753,65.37,8,2,14.71,0
TXN03754,24.17,8,2,5.29,0
TXN03755,17.4,3,4,6.36,0
TXN03756,455.87,1,1,449.6,1
TXN03757,7.48,13,4,0.38,0
TXN03758,8.59,5,5,6.15,0
TXN03759,5.04,4,2,6.48,0
TXN03760,19.72,12,4,13.11,0
TXN03761,17.2,17,5,14.74,0
TXN03762,8.7,14,1,8.22,0
TXN03763,12.4,14,5,3.23,0
TXN03764,28.33,13,1,4.91,0
TXN03765,34.83,21,1,5.01,0
TXN03766,276.86,4,3,396.12,1
TXN03767,50.16,17,2,16.08,0
TXN03768,53.15,6,4,2.93,0
TXN03769,35.05,12,2,17.89,0
TXN03770,1.97,7,4,3.45,0
TXN03771,46.17,2,5,0.67,0
TXN03772,67.19,20,1,2.34,0
TXN03773,30.5,3,1,3.57,0
TXN03774,38.45,10,5,80.15,0
TXN03775,25.61,9,1,0.27,0
TXN03776,1330.05,3,2,368.2,1
TXN03777,1.41,17,3,15.18,0
TXN03778,239.43,13,3,2.71,0
TXN03779,29.78,6,5,10.83,0
TXN03780,59.33,6,1,0.34,0
TXN03781,26.9,5,2,16.87,0
TXN03782,132.09,2,2,2.81,0
TXN03783,36.23,3,2,8.08,0
TXN03784,55.96,21,4,2.22,0
TXN03785,97.43,12,4,13.11,0
TXN03786,1469.31,1,3,101.5,1
TXN03787,147.12,9,2,11.12,0
TXN03788,61.4,18,2,20.74,0
TXN03789,4.07,18,4,47.28,0
TXN03790,28.44,9,5,6.17,0
TXN03791,15.5,17,3,16.09,0
TXN03792,90.87,17,2,6.33,0
TXN03793,104.5,1,3,22.0,0
TXN03794,13.37,10,4,8.74,0
TXN03795,41.25,18,3,4.28,0
TXN03796,6.91,17,1,2.44,0
TXN03797,82.21,22,5,2.09,0
TXN03798,72.15,23,2,0.66,0
TXN03799,23.04,21,5,8.12,0
TXN03800,26.93,6,1,2.57,0
TXN03801,1165.28,19,3,330.56,1
TXN03802,17.81,15,4,15.17,0
TXN03803,19.89,2,2,34.63,0
TXN03804,56.76,23,5,1.43,0
TXN03805,12.42,17,2,4.45,0
TXN03806,26.98,8,1,1.74,0
TXN03807,2.45,5,4,17.24,0
TXN03808,180.83,22,1,6.1,0
TXN03809,27.46,10,3,2.79,0
TXN03810,3.68,18,5,2.07,0
TXN03811,12.06,5,1,2.22,0
TXN03812,69.03,12,5,11.51,0
TXN03813,13.97,8,3,8.15,0
TXN03814,110.73,17,5,86.04,0
TXN03815,39.12,0,4,46.3,0
TXN03816,24.47,19,1,1.52,0
TXN03817,97.06,3,2,6.05,0
TXN03818,27.21,23,4,63.79,0
TXN03819,11.01,2,5,27.5,0
TXN03820,117.52,3,4,8.61,0
TXN03821,62.04,10,2,2.51,0
TXN03822,57.05,12,3,4.8,0
TXN03823,11.24,1,4,10.29,0
TXN03824,37.67,13,4,1.56,0
TXN03825,104.19,16,5,8.95,0
TXN03826,40.56,23,5,12.85,0
TXN03827,25.04,22,3,19.16,0
TXN03828,13.43,21,5,0.16,0
TXN03829,12.82,9,3,7.73,0
TXN03830,15.68,8,5,13.65,0
TXN03831,71.94,6,1,0.94,0
TXN03832,17.88,11,2,4.67,0
TXN03833,110.78,8,3,3.79,0
TXN03834,142.7,1,3,7.64,0
TXN03835,18.92,17,2,8.51,0
TXN03836,207.28,14,2,19.89,0
TXN03837,30.76,16,2,6.4,0
TXN03838,35.25,16,5,2.57,0
TXN03839,7.91,19,3,12.44,0
TXN03840,68.67,10,2,8.21,0
TXN03841,15.18,8,3,1.64,0
TXN03842,77.93,12,1,2.1,0
TXN03843,12.88,7,3,15.47,0
TXN03844,1340.49,17,2,231.06,1
TXN03845,10.27,20,5,16.48,0
TXN03846,11.42,13,1,4.16,0
TXN03847,20.15,18,3,2.31,0
TXN03848,8.31,21,4,1.46,0
TXN03849,27.88,23,2,10.69,0
TXN03850,401.32,4,5,204.09,1
TXN03851,247.78,12,4,2.39,0
TXN03852,5.1,15,2,2.86,0
TXN03853,14.36,17,2,8.55,0
TXN03854,20.88,0,3,2.03,0
TXN03855,32.24,0,5,0.57,0
TXN03856,191.21,23,2,6.74,0
TXN03857,5.53,7,5,12.31,0
TXN03858,25.61,16,4,22.42,0
TXN03859,15.84,0,3,3.05,0
TXN03860,21.63,7,4,15.64,0
TXN03861,646.85,2,2,398.79,1
TXN03862,28.9,16,1,0.89,0
TXN03863,68.66,16,2,18.16,0
TXN03864,140.09,1,4,2.22,0
TXN03865,16.23,21,2,16.53,0
TXN03866,113.53,15,4,16.0,0
TXN03867,7.8,13,5,3.17,0
TXN03868,18.24,9,4,16.39,0
TXN03869,1.46,15,3,1.92,0
TXN03870,45.46,21,2,3.0,0
TXN03871,34.5,12,2,1.29,0
TXN03872,10.65,8,4,36.4,0
TXN03873,26.3,14,2,6.74,0
TXN03874,4.85,21,4,6.32,0
TXN03875,26.43,0,4,8.19,0
TXN03876,56.7,0,2,1.23,0
TXN03877,6.42,18,1,0.29,0
TXN03878,195.65,14,1,4.75,0
TXN03879,2.29,6,5,12.01,0
TXN03880,31.46,15,3,1.58,0
TXN03881,8.53,22,3,42.0,0
TXN03882,6.06,8,1,2.36,0
TXN03883,17.63,1,4,5.25,0
TXN03884,19.53,23,2,21.61,0
TXN03885,65.33,12,5,16.03,0
TXN03886,15.86,11,3,3.89,0
TXN03887,43.1,12,1,10.63,0
TXN03888,38.49,12,5,2.24,0
TXN03889,119.89,10,3,6.65,0
TXN03890,32.39,22,5,12.43,0
TXN03891,8.99,16,1,2.29,0
TXN03892,58.42,16,3,12.88,0
TXN03893,113.88,15,1,0.49,0
TXN03894,24.23,17,1,2.94,0
TXN03895,871.23,4,5,297.13,1
TXN03896,37.32,18,2,2.62,0
TXN03897,95.44,21,5,8.68,0
TXN03898,110.51,2,1,13.73,0
TXN03899,82.65,20,5,27.2,0
TXN03900,12.98,21,3,4.21,0
TXN03901,69.51,9,5,0.4,0
TXN03902,2.83,5,2,10.51,0
TXN03903,12.82,1,1,9.58,0
TXN03904,11.13,10,1,3.37,0
TXN03905,125.58,12,3,2.79,0
TXN03906,149.6,0,5,10.55,0
TXN03907,68.91,12,2,7.6,0
TXN03908,115.48,10,3,0.91,0
TXN03909,7.22,7,1,24.91,0
TXN03910,68.65,8,5,4.51,0
TXN03911,36.31,10,1,15.3,0
TXN03912,184.92,19,4,5.91,0
TXN03913,13.6,14,3,11.57,0
TXN03914,58.79,17,4,22.94,0
TXN03915,21.63,3,2,15.59,0
TXN03916,11.86,21,1,0.41,0
TXN03917,72.75,9,3,18.5,0
TXN03918,15.95,1,1,11.48,0
TXN03919,93.13,7,1,1.08,0
TXN03920,5.03,5,3,3.11,0
TXN03921,852.09,2,4,254.21,1
TXN03922,70.39,21,2,0.94,0
TXN03923,53.77,22,2,0.77,0
TXN03924,2.06,22,5,6.95,0
TXN03925,200.8,20,5,24.27,0
TXN03926,15.67,5,1,3.09,0
TXN03927,12.71,13,3,0.19,0
TXN03928,169.18,1,5,1.95,0
TXN03929,45.83,5,4,6.81,0
TXN03930,37.02,13,1,6.23,0
TXN03931,47.53,9,3,6.71,0
TXN03932,5.03,15,1,14.63,0
TXN03933,18.04,13,2,0.15,0
TXN03934,30.82,9,5,8.03,0
TXN03935,90.55,8,3,4.12,0
TXN03936,5.05,19,1,24.22,0
TXN03937,1.97,7,1,4.85,0
TXN03938,56.84,0,5,8.26,0
TXN03939,32.3,16,2,18.38,0
TXN03940,8.9,18,4,7.98,0
TXN03941,114.45,17,3,3.92,0
TXN03942,81.15,21,5,1.98,0
TXN03943,22.34,20,2,16.37,0
TXN03944,21.04,8,3,4.83,0
TXN03945,50.75,7,1,16.13,0
TXN03946,180.06,9,4,6.07,0
TXN03947,69.87,3,5,0.2,0
TXN03948,39.96,23,1,5.45,0
TXN03949,174.53,11,3,7.45,0
TXN03950,61.52,7,1,5.71,0
TXN03951,27.05,12,2,3.43,0
TXN03952,19.08,2,4,3.52,0
TXN03953,386.01,2,2,440.23,1
TXN03954,1221.83,3,1,82.59,1
TXN03955,32.49,5,2,1.52,0
TXN03956,381.13,2,5,497.98,1
TXN03957,15.9,16,5,6.81,0
TXN03958,71.53,21,1,3.36,0
TXN03959,15.28,1,2,1.26,0
TXN03960,24.1,15,4,21.78,0
TXN03961,66.82,5,2,2.54,0
TXN03962,1501.46,5,3,260.07,1
TXN03963,131.55,18,1,2.84,0
TXN03964,6.49,22,4,3.86,0
TXN03965,92.78,14,3,11.02,0
TXN03966,55.8,16,4,0.97,0
TXN03967,63.34,16,2,6.86,0
TXN03968,33.0,10,1,20.43,0
TXN03969,10.34,4,4,0.31,0
TXN03970,56.88,18,1,26.92,0
TXN03971,105.49,12,1,8.83,0
TXN03972,5.02,22,4,9.22,0
TXN03973,194.02,9,4,6.14,0
TXN03974,175.62,12,4,9.87,0
TXN03975,28.24,16,2,6.72,0
TXN03976,84.92,2,3,0.72,0
TXN03977,9.34,13,1,12.87,0
TXN03978,42.62,14,1,8.51,0
TXN03979,190.65,13,4,2.96,0
TXN03980,16.49,18,5,12.1,0
TXN03981,2.98,17,3,0.47,0
TXN03982,107.54,18,3,1.47,0
TXN03983,42.64,19,1,19.5,0
TXN03984,41.02,16,3,10.36,0
TXN03985,104.73,18,3,11.7,0
TXN03986,59.26,21,3,8.57,0
TXN03987,46.09,4,2,4.31,0
TXN03988,72.83,9,4,3.17,0
TXN03989,36.64,12,4,21.93,0
TXN03990,96.29,8,3,1.0,0
TXN03991,30.05,12,3,1.93,0
TXN03992,37.0,11,2,22.12,0
TXN03993,29.07,23,4,16.99,0
TXN03994,124.84,19,4,3.25,0
TXN03995,90.15,6,3,7.78,0
TXN03996,64.44,18,3,29.74,0
TXN03997,4.14,18,1,3.63,0
TXN03998,35.67,21,5,1.89,0
TXN03999,23.17,0,4,2.28,0
TXN04000,11.35,10,2,8.42,0
TXN04001,112.84,18,1,1.5,0
TXN04002,1361.05,1,3,400.74,1
TXN04003,15.07,2,2,2.02,0
TXN04004,4.78,15,2,7.63,0
TXN04005,60.49,17,2,0.44,0
TXN04006,28.93,21,2,2.0,0
TXN04007,33.29,12,3,2.05,0
TXN04008,12.44,0,4,17.08,0
TXN04009,42.48,17,3,11.72,0
TXN04010,137.3,19,2,0.37,0
TXN04011,24.73,19,5,9.9,0
TXN04012,44.66,18,1,5.29,0
TXN04013,24.23,21,2,1.49,0
TXN04014,8.09,22,1,21.92,0
TXN04015,83.9,13,1,0.38,0
TXN04016,34.89,14,4,40.51,0
TXN04017,83.43,23,1,11.31,0
TXN04018,45.22,17,2,5.48,0
TXN04019,94.31,15,2,6.1,0
TXN04020,16.85,10,3,0.99,0
TXN04021,1368.3,4,2,433.43,1
TXN04022,152.89,10,1,10.78,0
TXN04023,98.1,21,1,2.98,0
TXN04024,71.68,20,5,12.26,0
TXN04025,72.46,6,2,17.43,0
TXN04026,93.86,10,3,3.63,0
TXN04027,2.81,16,3,8.82,0
TXN04028,18.7,14,2,17.69,0
TXN04029,91.55,10,1,10.36,0
TXN04030,23.79,21,3,16.55,0
TXN04031,43.29,6,4,7.01,0
TXN04032,38.4,23,5,41.06,0
TXN04033,296.89,11,1,410.73,1
TXN04034,38.7,20,3,0.41,0
TXN04035,48.42,13,4,1.17,0
TXN04036,48.06,20,5,9.9,0
TXN04037,67.23,4,3,2.2,0
TXN04038,151.89,13,5,6.79,0
TXN04039,51.16,22,5,0.09,0
TXN04040,22.14,5,4,2.04,0
TXN04041,34.88,1,4,4.27,0
TXN04042,50.51,8,2,1.87,0
TXN04043,29.35,10,2,4.97,0
TXN04044,82.42,18,5,2.86,0
TXN04045,91.51,9,5,3.2,0
TXN04046,212.53,7,3,31.35,0
TXN04047,109.9,20,1,6.41,0
TXN04048,178.54,11,5,5.29,0
TXN04049,47.07,19,2,14.7,0
TXN04050,174.71,1,1,2.79,0
TXN04051,3.05,15,5,19.1,0
TXN04052,50.17,4,3,0.36,0
TXN04053,73.78,18,3,0.51,0
TXN04054,40.26,2,2,0.81,0
TXN04055,82.81,4,4,2.39,0
TXN04056,5.2,1,2,0.49,0
TXN04057,56.78,4,3,24.28,0
TXN04058,64.17,13,5,3.98,0
TXN04059,103.03,15,2,0.75,0
TXN04060,63.88,4,1,14.53,0
TXN04061,30.47,15,2,23.25,0
TXN04062,1382.24,2,1,493.16,1
TXN04063,2.31,16,3,3.89,0
TXN04064,93.56,5,1,0.65,0
TXN04065,24.77,3,2,2.5,0
TXN04066,9.36,7,5,27.86,0
TXN04067,1.63,21,5,3.7,0
TXN04068,24.48,8,5,5.57,0
TXN04069,1149.21,2,5,379.64,1
TXN04070,30.02,16,1,10.16,0
TXN04071,680.65,8,5,474.16,1
TXN04072,54.03,6,2,4.36,0
TXN04073,38.21,13,3,8.36,0
TXN04074,54.09,3,1,34.53,0
TXN04075,54.38,11,2,8.46,0
TXN04076,30.22,15,1,6.13,0
TXN04077,95.4,14,2,17.58,0
TXN04078,1387.07,1,2,439.11,1
TXN04079,27.51,13,4,21.52,0
TXN04080,61.09,14,4,5.68,0
TXN04081,8.74,0,5,1.4,0
TXN04082,10.9,21,3,10.22,0
TXN04083,233.31,3,1,0.47,0
TXN04084,28.5,5,2,18.82,0
TXN04085,45.91,7,2,20.88,0
TXN04086,57.51,14,4,27.48,0
TXN04087,227.44,23,3,3.6,0
TXN04088,99.48,8,1,14.61,0
TXN04089,96.84,15,2,18.41,0
TXN04090,57.53,19,4,21.65,0
TXN04091,15.52,11,5,15.03,0
TXN04092,34.94,2,4,11.37,0
TXN04093,8.59,18,5,3.94,0
TXN04094,3.91,8,1,0.46,0
TXN04095,53.96,8,4,11.0,0
TXN04096,43.73,20,4,2.04,0
TXN04097,16.96,17,3,2.81,0
TXN04098,70.68,20,2,3.12,0
TXN04099,24.53,21,2,30.05,0
TXN04100,64.02,6,2,10.23,0
TXN04101,1134.47,4,1,268.75,1
TXN04102,91.43,15,3,11.54,0
TXN04103,13.24,23,4,18.43,0
TXN04104,78.8,11,4,7.67,0
TXN04105,8.37,9,3,2.26,0
TXN04106,126.24,18,2,6.9,0
TXN04107,105.23,3,5,15.69,0
TXN04108,10.36,15,5,2.05,0
TXN04109,73.42,3,1,20.6,0
TXN04110,38.19,9,1,3.67,0
TXN04111,41.98,13,3,0.5,0
TXN04112,57.29,23,2,31.67,0
TXN04113,9.59,6,4,10.71,0
TXN04114,11.71,7,5,3.34,0
TXN04115,7.62,13,2,8.51,0
TXN04116,44.9,8,5,11.04,0
TXN04117,25.58,19,1,5.09,0
TXN04118,83.43,5,3,0.54,0
TXN04119,40.98,9,2,44.3,0
TXN04120,29.85,16,3,2.11,0
TXN04121,22.04,15,2,4.65,0
TXN04122,48.05,7,5,11.99,0
TXN04123,9.29,22,2,7.65,0
TXN04124,1121.3,1,5,295.4,1
TXN04125,1.93,7,2,1.09,0
TXN04126,29.17,8,5,10.67,0
TXN04127,130.68,3,4,19.33,0
TXN04128,127.58,22,3,1.12,0
TXN04129,238.81,18,1,2.21,0
TXN04130,38.41,11,3,5.79,0
TXN04131,74.9,15,2,12.86,0
TXN04132,2.27,14,1,21.56,0
TXN04133,1.88,19,5,38.1,0
TXN04134,36.42,13,5,6.63,0
TXN04135,13.72,4,1,6.39,0
TXN04136,37.1,13,1,13.42,0
TXN04137,16.4,16,3,27.56,0
TXN04138,161.63,2,3,9.83,0
TXN04139,25.28,7,3,4.87,0
TXN04140,144.2,12,2,7.42,0
TXN04141,39.5,8,5,12.53,0
TXN04142,26.74,10,4,2.55,0
TXN04143,184.04,15,2,13.11,0
TXN04144,552.07,5,3,110.22,1
TXN04145,41.79,9,5,1.4,0
TXN04146,22.02,23,4,1.03,0
TXN04147,7.81,22,2,55.41,0
TXN04148,25.48,11,4,3.48,0
TXN04149,70.96,3,4,17.41,0
TXN04150,85.73,20,1,5.0,0
TXN04151,8.07,23,2,22.12,0
TXN04152,1089.33,16,1,176.99,1
TXN04153,27.41,19,3,26.69,0
TXN04154,67.8,1,3,2.54,0
TXN04155,23.24,19,5,16.0,0
TXN04156,78.23,12,5,2.43,0
TXN04157,46.03,15,3,12.54,0
TXN04158,61.72,20,1,22.32,0
TXN04159,35.88,4,1,2.35,0
TXN04160,28.01,16,3,4.95,0
TXN04161,20.14,20,5,3.42,0
TXN04162,14.25,15,2,13.51,0
TXN04163,20.0,22,4,0.22,0
TXN04164,38.38,6,1,2.22,0
TXN04165,87.41,19,2,11.59,0
TXN04166,2.74,23,1,2.23,0
TXN04167,44.28,8,2,22.05,0
TXN04168,29.76,11,3,2.28,0
TXN04169,17.49,13,5,0.77,0
TXN04170,33.87,18,4,7.71,0
TXN04171,9.73,23,4,1.48,0
TXN04172,1139.88,3,1,416.32,1
TXN04173,31.12,3,5,0.72,0
TXN04174,15.89,14,2,9.29,0
TXN04175,25.89,14,1,15.18,0
TXN04176,23.61,12,4,13.42,0
TXN04177,119.91,4,4,3.09,0
TXN04178,138.29,21,4,5.67,0
TXN04179,7.79,13,2,26.12,0
